CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Fiji,FJI,20200319,20200514,C5: Close public transport,2,0,"Lockdown in place in Lautoka. Buses and Fiji Link services will remain available outside of Lautoka.   https://web.archive.org/web/20200609093932/https://www.rnz.co.nz/international/pacific-news/412559/fiji-govt-says-lautoka-still-locked-down-but-not-suva  http://archive.vn/f4Ibm"
Fiji,FJI,20200319,20200329,C6: Stay at home requirements,2,0,"Lautoka lockdown in place    https://web.archive.org/web/20200609093932/https://www.rnz.co.nz/international/pacific-news/412559/fiji-govt-says-lautoka-still-locked-down-but-not-suva"
Fiji,FJI,20200319,20200425,C7: Restrictions on internal movement,2,0,"At this stage, workplaces, businesses and inter-island shipping services outside of Lautoka may remain open, buses and Fiji Link services can continue and schools, outside of Lautoka, will remain open.  However Bainimarama says all Fijians should avoid all non-essential travel.    https://web.archive.org/web/20200609063737/https://www.fijivillage.com/news/COVID-19-Gatherings-of-20-or-more-people-banned-in-Fiji-f4rx85/"
Fiji,FJI,20200319,20210816,H3: Contact tracing,2,,"Upon confirmation of COVID-19 (first case), the Ministry's highly-trained contact team –– which effectively contained last year’s measles outbreak with the same contact-tracing methods –– was immediately put into action to identify all those with whom the patient has been in close contact. Those points of contact are currently being sought out and quarantined. The capacity of our contact team has been further strengthened by the Republic of Fiji Military Forces and the Fiji Police Force, heightening our capacity to trace and quarantine all those potentially exposed to the virus.     https://web.archive.org/web/20200509173949/https://www.fiji.gov.fj/Media-Centre/Speeches/PM-BAINIMARAMA%E2%80%99S-STATEMENT-ON-THE-FIRST-COVID-19-C"
Fiji,FJI,20200319,20210803,H8: Protection of elderly people,2,1,"Prime minister in public address: ""We should also all refrain from visiting elderly homes, prisons or patients in hospitals.""    https://web.archive.org/web/20201203063422/http://www.health.gov.fj/pm-bainimaramas-statement-on-the-first-covid-19-case-in-fiji/"
Fiji,FJI,20200323,20200629,C1: School closing,3,1,"  The National Term 1 school holidays will now begin on Monday 23 March 2020 and last until 3 April 2020.    https://web.archive.org/web/20200408094403/https://www.fiji.gov.fj/Media-Centre/News/TERM-1-SCHOOL-HOLIDAYS-MOVED-FORWARD-TO-23-MARCH-2"
Fiji,FJI,20200326,20210405,E2: Debt/contract relief,2,,"The Government has struck a deal with banks and higher purchase companies to suspend loan repayments and interest for those who need it. This includes tertiary education loans. This is for a 6 month period    http://archive.vn/7lqlZ"
Fiji,FJI,20200327,,E1: Income support,1,1,"-Fijians in the informal sector who tested positive for the virus to be paid a one-off sum of $1,000  -Informal sector in the lockdown areas entitled to one-off Government relief payment of $150 where holding a street trader or hawker license  -Government to fund 21 days COVID- 19 leave for Fijian employees earning less than $30,000 who have tested positive for the virus    https://web.archive.org/web/20200420154422/https://fijisun.com.fj/2020/03/27/covid-19-response-budget-government-to-top-up-accounts/    https://web.archive.org/web/20200609102409/https://home.kpmg/xx/en/home/insights/2020/04/fiji-government-and-institution-measures-in-response-to-covid.html"
Fiji,FJI,20200329,20201001,C8: International travel controls,4,,"Nadi Airport to close, shipping services end Sunday  https://web.archive.org/web/20200501051235/https://www.fbcnews.com.fj/news/covid-19/nadi-airport-to-close-shipping-services-end-sunday/  Only returning Nationals are allowed to enter http://archive.fo/wip/VrBIg"
Fiji,FJI,20200330,20210524,C6: Stay at home requirements,2,1,"PRIME Minister Voreqe Bainimarama has this morning announced a nationwide curfew from 10pm to 5am.      https://web.archive.org/web/20200408034746/https://www.fijitimes.com/nationwide-curfew-to-come-into-effect-from-sunday/"
Fiji,FJI,20200417,20210405,H2: Testing policy,3,,"Mr Bainimarama said the government had widened its testing to all close contacts of every confirmed case regardless of whether they were displaying symptoms.    https://web.archive.org/web/20200501033925/https://www.rnz.co.nz/international/pacific-news/414433/fiji-declares-second-state-of-natural-disaster-as-covid-19-cases-increase"
Fiji,FJI,20200426,20200716,C7: Restrictions on internal movement,1,0,"Inter-island passenger travel now allowed (for those already in Fiji)  http://archive.vn/MIMjg"
Fiji,FJI,20200515,20210524,C2: Workplace closing,2,1,"Localised lockdowns have been lifted, but some business sectors must remain closed across Fiji: Nightclubs, gyms, cinemas, swimming pools, and houses of worship to remain closed.     http://archive.vn/P3Jz2"
Fiji,FJI,20200515,20210405,C5: Close public transport,0,,"Last lockdown eases:    https://web.archive.org/web/20200609105822/https://www.fbcnews.com.fj/news/covid-19/vunicagi-settlement-restriction-lifted/"
Fiji,FJI,20200621,20210524,C3: Cancel public events,1,1,"'We’ll be permitting live sporting events to resume, but with restrictions. Our formal indoor and outdoors sporting venues can host sporting events with spectators at 50 per cent capacity, so long as physical distancing is maintained within the venue. For informal sports events at the community level, the 100-person limit applies. '  http://archive.fo/T7zX8"
Fiji,FJI,20200621,20210405,H6: Facial Coverings,2,1,"The MINISTRY OF COMMERCE, TRADE, TOURISM & TRANSPORT website notes that since June 21st Fiji is implementing Phase 2 of its ""COVID Safe Economic Recovery (Framework)"" (see link below). There is a link to the Framework on this page which opens a PDF covering the policies in each phase of the plan.   For face coverings, Phase 2 details some recommended and some mandatory situations for the wearing of masks. For gatherings such as weddings, the policy is ""Strongly encourage the use of PPE, such as face covering"".  For domestic travel mask wearing is ""strongly encouraged"". For hair dressers, beauty services and spas, ""employees must wear face coverings when serving clients"" and it is mandatory where physical distancing of greater than 1.5m is not possible.  https://web.archive.org/web/20201014124120/https://www.mcttt.gov.fj/doc_uploads/Tourism%20Guidelines.pdf     http://archive.today/2020.10.12-112252/https://www.mcttt.gov.fj/guidelines/covid-19-guidelines/covid-19-important-guidelines/ "
Fiji,FJI,20200622,20210405,C4: Restrictions on gatherings,2,1,"'From Monday, the 22nd of June, we’ll be relaxing this restriction, allowing for gatherings up to 100 individuals. For the time being, this 100-person limit will apply to weddings, funerals, cafes, restaurants, conferences and other community gatherings.'  http://archive.fo/T7zX8  "
Fiji,FJI,20200630,20200705,C1: School closing,2,1,"30 June  Students return to school. Fijian Government Facebook ‘Minister Welcomes First Batch of Children Back to School. The Hon. Minister for Education, Heritage and Arts, Rosy Akbar welcomes Years 12 and 13 students back to school after three months of school closure. The Ministry of Education was encouraged to see a high number of students turn up for school today, over 100 days after schools were closed due to the global COVID-19 pandemic. The Ministry recorded a turnout of over 70%.  ""We would like to thank all our lovely children and encourage you all to continue going to school and make the best of the free education provided by the Fijian Government,"" said Minister for Education, Hon. Rosy Akbar”      Government Source: https://web.archive.org/web/20200728150237/https://www.facebook.com/MOEFIJI/posts/2062900917178289?__tn__=-R  Media Source: https://web.archive.org/web/20200720025614/https://www.fbcnews.com.fj/news/covid-19/decision-to-reopen-schools-not-rushed/"
Fiji,FJI,20200706,20210524,C1: School closing,1,1,"The schools were open and the minister welcomed both students and teachers. Social distancing and hygiene measures are in place. Please see: https://web.archive.org/web/20201129225339/https://www.fiji.gov.fj/Media-Centre/News/MINISTER-WELCOMES-TEACHERS-BACK-TO-SCHOOL"
Fiji,FJI,20200717,20210419,C7: Restrictions on internal movement,0,,"""Domestic travel is returning to normal"". https://web.archive.org/web/20200727224748/https://www.gov.uk/foreign-travel-advice/fiji/coronavirus"
Fiji,FJI,20201002,20210803,C8: International travel controls,3,,"The change of code to a 3 reflects the immigration rule concerning yachts in the ""Blue Lanes"" scheme.  As yachts are allowed entry if they satisfy various requirements of the Fiji authorities, the conclusion is that - although limited in scale - the borders are open to some who are not citizens of Fiji.  As such, a code of ""4"" referring to banning arrival from all regions or total border closure would not reflect the situation.  ""Fiji has established a safe “blue lanes”, open to those yachts and pleasure craft sailing to Fiji. Any boat coming to Fiji will be carefully considered on a case-by-case basis. The only port of entry will be Port Denarau Marina. If this pilot project and if successful, extending blue lanes to other ports and marinas will be considered.""  Link: http://archive.today/2020.10.12-080639/http://www.immigration.gov.fj/"
Fiji,FJI,20210308,20210323,V1: Vaccine Prioritisation,5471,,"Government of Fiji has outlined a guideline for priority vaccinations:  1) Front line workers;  2) Health Care Workers;  3) RFMF Officers (military);  4) Fiji Police Force Officers;  5) Hotel workers- especially those in the quarantine facilities (included within 'other high contact professions');  6) Tourism Industry workers in general (included within 'other high contact professions');  7) Elderly population;  8) Population with underlying medical conditions, mainly those suffering from obesity, cardiovascular disease, respiratory disease, and diabetes.    https://web.archive.org/web/20210322165722/https://www.health.gov.fj/covid-vaccine/  https://web.archive.org/web/20210326100204/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/  https://archive.vn/q9lD2  https://web.archive.org/web/20211004014437/https://www.who.int/westernpacific/about/how-we-work/pacific-support/news/detail/06-03-2021-covid-19-vaccines-shipped-by-covax-arrive-in-fiji  https://web.archive.org/web/20210319175152/https://www.rnz.co.nz/international/pacific-news/437844/fiji-first-pacific-country-to-benefit-from-covax-covid-19-vaccines"
Fiji,FJI,20210308,20210405,V2: Vaccine Availability,6369,,"Fiji begins their vaccination campaign on March 8, 2021 with the first batch of vaccines being administered to doctors, nurses, health inspectors, quarantine facility staff, aviation and maritime staff and members of our disciplined forces who have defended the Fiji borders throughout this pandemic.    https://web.archive.org/web/20210322165722/https://www.health.gov.fj/covid-vaccine/  https://web.archive.org/web/20210326100204/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/  https://archive.vn/q9lD2  https://web.archive.org/web/20211004014437/https://www.who.int/westernpacific/about/how-we-work/pacific-support/news/detail/06-03-2021-covid-19-vaccines-shipped-by-covax-arrive-in-fiji  https://web.archive.org/web/20210319175152/https://www.rnz.co.nz/international/pacific-news/437844/fiji-first-pacific-country-to-benefit-from-covax-covid-19-vaccines"
Fiji,FJI,20210308,20210405,V3: Vaccine Financial Support,6369,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210326100204/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210316,20210405,H7: Vaccination policy,1,1,"A: Key workers (Frontline; Healthcare)  Key workers are receiving AstraZeneca vaccines via the WHO's Covax initiative.  https://web.archive.org/web/20210319175152/https://www.rnz.co.nz/international/pacific-news/437844/fiji-first-pacific-country-to-benefit-from-covax-covid-19-vaccines"
Fiji,FJI,20210324,20210523,V1: Vaccine Prioritisation,8801,,"Government of Fiji has outlined a guideline for priority vaccinations:  1) Front line workers;  2) Health Care Workers;  3) RFMF Officers (military);  4) Fiji Police Force Officers;  5) Hotel workers- especially those in the quarantine facilities (included within 'other high contact professions');  6) Tourism Industry workers in general (included within 'other high contact professions');  7) Elderly population;  8) Population with underlying medical conditions, mainly those suffering from obesity, cardiovascular disease, respiratory disease, and diabetes.    https://web.archive.org/web/20210322165722/https://www.health.gov.fj/covid-vaccine/  https://web.archive.org/web/20210326100204/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/  https://archive.vn/q9lD2  https://web.archive.org/web/20211004014437/https://www.who.int/westernpacific/about/how-we-work/pacific-support/news/detail/06-03-2021-covid-19-vaccines-shipped-by-covax-arrive-in-fiji  https://web.archive.org/web/20210319175152/https://www.rnz.co.nz/international/pacific-news/437844/fiji-first-pacific-country-to-benefit-from-covax-covid-19-vaccines"
Fiji,FJI,20210406,20210803,C4: Restrictions on gatherings,3,1,"Gatherings are limited to up to 100 individuals. This limit applies to weddings, funerals, cafes, restaurants, conferences and other community indoor spaces are restricted to 50% of the capacity of the venue.    https://archive.vn/lEX11  https://web.archive.org/web/20210409210700/https://www.gov.uk/foreign-travel-advice/fiji/coronavirus  https://web.archive.org/web/20210408153231/https://www.mcttt.gov.fj/doc_uploads/Fijian%20COVID%20Safe%20Economic%20Recovery%20Framework.pdf"
Fiji,FJI,20210406,20210419,C5: Close public transport,1,1,"""General reduction in inter-island shipping passenger capacity by 20% from the maximum registered passenger capacity.""    https://web.archive.org/web/20210408153231/https://www.mcttt.gov.fj/doc_uploads/Fijian%20COVID%20Safe%20Economic%20Recovery%20Framework.pdf  "
Fiji,FJI,20210406,20210524,E2: Debt/contract relief,1,,"The COVID-19 Home Loan assistance enable loan borrowers to pay for their mortgage or monthly repayments.    https://web.archive.org/web/20210410000015/https://myfnpf.com.fj/index.php/covid-19-updates/covid-19-response-home-relief-assistance  "
Fiji,FJI,20210406,20211018,H2: Testing policy,2,,"Prioritised for symptomatic people, high-risk people such as asymptomatic close contacts of a case of COVID-19, or international travellers, who have completed 14 days of the total of 28 days of quarantine. Asymptomatic healthcare workers who have completed 14 days quarantine after directly caring for confirmed cases and patients with acute respiratory illness may also be tested.    https://web.archive.org/web/20210410152056/http://www.health.gov.fj/wp-content/uploads/2020/06/CRITERIA-FOR-TESTING-FOR-COVID-19-FOR-FIJI_upload.pdf  "
Fiji,FJI,20210406,20210524,H6: Facial Coverings,1,1,"Face covering is mandatory only for employees in some spaces like hairdressers, spas and beauty services and recommended to the general public when in public spaces or when presenting related COVID-19 symptoms.    https://web.archive.org/web/20210408153231/https://www.mcttt.gov.fj/doc_uploads/Fijian%20COVID%20Safe%20Economic%20Recovery%20Framework.pdf  "
Fiji,FJI,20210406,20210803,H7: Vaccination policy,3,1,"The vaccines are been delivered to the following groups: ""frontline staff at the borders, all healthcare workers (including those in private healthcare), police and military officers, tourism and hotel workers, and civil servants. Also eligible to receive the vaccine are those over the age of 60 and people with medical conditions that increase the risk of severe disease if they do get infected with COVID-19."" All vaccines doses are AstraZeneca which have been received by COVAX Facility.    https://archive.vn/q9lD2  https://archive.ph/PzLLY"
Fiji,FJI,20210406,20210415,V2: Vaccine Availability,6371,,"Ministry of Health and Medical Services in Fiji announced the next phase of vaccinations is to begin April 6. This group of priority vaccinations (targeting approximately 50,000 eligible individuals) includes the rest of the frontline staff at the borders, all healthcare workers (including those in private healthcare), police and military officers, tourism and hotel workers, and civil servants.    As of April 14, due to the high uptake of vaccines by the target populations, the current phase of the vaccination campaign is expected to end by April 17, 2021. The target for this phase of the campaign was to vaccinate 50,000 people, and to date 27,705 people in Fiji have received their first dose of the vaccine, with 9,932 people vaccinated on Tuesday 13th April alone.    https://web.archive.org/web/20211004021940/https://www.health.gov.fj/covid-19-vaccination-update/  https://web.archive.org/web/20210414065736/https://www.health.gov.fj/covid-19-vaccination-update-14-04-21/"
Fiji,FJI,20210406,20210415,V3: Vaccine Financial Support,6371,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210403025001/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210416,20210504,V2: Vaccine Availability,6372,,"Fiji announces that all vaccination sites will close April 16, 2021 due to the current supply of vaccine being exhausted. The little remaining vaccine stock will be used for targeted vaccination administration. More than 50,000 people have received their first dose of the AstraZeneca COVID-19 vaccine and Fiji is expecting 24,000 doses of AstraZeneca to arrive from t he COVAX facility in the next couple weeks.  For all residents who missed out of vaccinations in the current run, the government is asking residents to register in advance to reduce wait times at future vaccination sites.    https://web.archive.org/web/20211004030255/https://www.health.gov.fj/astrazeneca-vaccination-update-2/"
Fiji,FJI,20210416,20210504,V3: Vaccine Financial Support,6372,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210418065818/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210420,20210803,C5: Close public transport,0,,"URL: https://web.archive.org/web/20210425115731/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/  "
Fiji,FJI,20210420,20211018,C7: Restrictions on internal movement,2,0,"- Authorities have announced lockdowns of several areas, including the Nadi/Lautoka area and the Wainitarawau Settlement in Suva’s Cunningham neighborhood.  - Travelers on the island of Viti Levu are currently barred from traveling to other parts of Fiji. Those who are on outer islands are allowed to travel back to Viti Levu.    URL: https://web.archive.org/web/20210425115731/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20210505,20210519,V2: Vaccine Availability,6373,,"As of May 5, the target group for the next phase of vaccination roll-out inclues the following:  - Persons living with disabilities.  - Individuals above 60 years of age.  - Individuals with Co-morbid issues such as diabetes, hypertension, heart conditions, asthma, HIV, cancer, patients undergoing renal dialysis and any other medical condition.  - Part of Essential Services: air and rescue services, air traffic control services, ports services, civil aviation, telecommunications services, food and sanitary manufacturing plants and services, electricity services, emergency services, fire services, health and hospital services, lighthouse services, meteorological services, mine pumping, ventilation and winding, supply and distribution of fuel and gas, power, telecommunications, garbage collection, transport services, water and sewage services, Fiji National Provident Fund, Fiji Revenue and Customs Services, civil service, private security services and road services.    https://web.archive.org/web/20211004030446/https://www.health.gov.fj/covid-19-vaccination-update-2/  https://web.archive.org/web/20211004030826/https://www.health.gov.fj/covid-19-vaccination-update-4/"
Fiji,FJI,20210505,20210519,V3: Vaccine Financial Support,6373,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210511211243/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210520,20210523,V2: Vaccine Availability,6394,,"On May 20, second doses of AstraZeneca begin being administrated for all those that have already received their first dose, 3-months after. Date of individual's second dose will have already been sent and registered in the digital health system.  As of May 17, the Ministry of Health’s priority is to vaccinate the high risk population which include the frontline workers, persons with disability, people over 60 years of age and people with comorbidity issues as they are easily susceptible to the disease.    https://web.archive.org/web/20211004040415/https://www.health.gov.fj/covid-19-vaccination-update-4/  https://web.archive.org/web/20211004040736/https://www.health.gov.fj/covid-19-vaccination-update-5/"
Fiji,FJI,20210520,20210523,V3: Vaccine Financial Support,6394,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210511211243/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210524,,V1: Vaccine Prioritisation,-3,,"While the Fiji government is focusing on targeting priority groups, vaccination is eligible for all persons above 18 years old. The government will be conduct vaccinations all next week beginning Monday March 24 throughout the Central Division for all persons 18 and older who have not yet received their first dose. We have arranged for vaccination centers at well-known fixed locations and will also deploy mobile vaccination teams in some areas    https://web.archive.org/web/20211004045312/https://www.health.gov.fj/covid-19-situation-update-2/  https://web.archive.org/web/20210524035409/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/  https://web.archive.org/web/20210603011909/https://www.health.gov.fj/covid-19-vaccination-campaign/"
Fiji,FJI,20210524,20210601,V2: Vaccine Availability,6393,,"While the Fiji government is focusing on targeting priority groups, vaccination is eligible for all persons above 18 years old. The government will be conduct vaccinations all next week beginning Monday March 24 throughout the Central Division for all persons 18 and older who have not yet received their first dose. We have arranged for vaccination centers at well-known fixed locations and will also deploy mobile vaccination teams in some areas    https://web.archive.org/web/20211004045312/https://www.health.gov.fj/covid-19-situation-update-2/  https://web.archive.org/web/20210524035409/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/  https://web.archive.org/web/20210603011909/https://www.health.gov.fj/covid-19-vaccination-campaign/"
Fiji,FJI,20210524,20210601,V3: Vaccine Financial Support,6393,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210511211243/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210525,20220123,C1: School closing,3,1,"Fiji’s Ministry of Education has issued a statement to say that all schools nationwide will remain closed.  Schools will re-open for face-to-face classes and classroom teaching when we are once again COVID-contained.  https://web.archive.org/web/20210531131741/https://www.fijitimes.com/covid-19-schools-will-remain-closed-until-fiji-is-covid-contained-moe/  "
Fiji,FJI,20210525,20210803,C2: Workplace closing,1,1,"Authorities have tightened regulations on businesses in Fiji amid ongoing COVID-19 concerns. Under the latest measures, all companies that wish to operate must limit capacity to 50 percent; capacity limits do not apply to manufacturing facilities where additional employees are required.   https://web.archive.org/web/20210531132057/https://www.garda.com/crisis24/news-alerts/481511/fiji-authorities-tightening-restrictions-for-businesses-nationwide-as-of-may-21-due-to-covid-19-concerns-update-6"
Fiji,FJI,20210525,20220109,C3: Cancel public events,2,1,"Religious and other public gatherings are banned, though funerals may take place with up to 20 people.   https://web.archive.org/web/20210531132057/https://www.garda.com/crisis24/news-alerts/481511/fiji-authorities-tightening-restrictions-for-businesses-nationwide-as-of-may-21-due-to-covid-19-concerns-update-6"
Fiji,FJI,20210525,20210803,C6: Stay at home requirements,2,0,"https://web.archive.org/web/20210531132057/https://www.garda.com/crisis24/news-alerts/481511/fiji-authorities-tightening-restrictions-for-businesses-nationwide-as-of-may-21-due-to-covid-19-concerns-update-6  The government continues to impose tighter measures on Viti Levu where COVID-19 transmission is occurring. An 18:00-04:00 curfew remains in effect islandwide. Officials have extended a lockdown in the Nadali area of Nausori until early June to enable widespread testing. Residents must stay home, except for emergencies, and cannot exit the town. Returning individuals can enter Nadali but cannot leave again."
Fiji,FJI,20210525,,E2: Debt/contract relief,2,,"The government has offered a tax and tariff reductions, and loan repayment holidays (up to F$ 400 million (USD 188.64) of the total envelope) aim at protecting public health, supporting the economy and ensuring food security. A second fiscal package was announced as part of the FY2020-21 budget for the fiscal year beginning in August. The stimulus mainly consists of sizeable tax and tariff cuts. Fiscal and import excise duties on over 1,600 items were reduced or eliminated.  https://web.archive.org/web/20210531135356/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Fiji,FJI,20210525,20211108,H6: Facial Coverings,2,1,"There is a mask mandate in some public spaces across the country. Employers must ensure that employees and customers wear appropriate protective equipment, including facemasks, check temperature checks before entry, and consistently enforce 2-meter (6.5-foot) distancing.    https://web.archive.org/web/20210803172611/https://www.garda.com/crisis24/news-alerts/506836/fiji-authorities-implementing-1800-0400-curfew-in-viti-levu-as-of-july-28-update-9"
Fiji,FJI,20210602,20210708,V2: Vaccine Availability,6395,,"As of June 2,  Fiji has vaccinated 163,364 individuals with their first dose of the vaccine, 31% of the target population in people aged 18 and older. The vaccination programme is expected to accelerate and reach all the divisions and sub-divisions as more vaccines are received from COVAX and pledged donations from the governments of Australia and New Zealand.  In addition, individuals who received the first dose of AstraZeneca Covishield vaccine from 5th to 16th April 2021 and are due to receive the second dose between 7th June to 25th June 2021, can go to the nearest vaccination sites. The dose interval period of 8-12 weeks.    https://web.archive.org/web/20211004045908/https://www.who.int/nauru/news/detail/02-06-2021-fiji-intensifies-covid-19-response-efforts  https://web.archive.org/web/20210603011909/https://www.health.gov.fj/covid-19-vaccination-campaign/  https://web.archive.org/web/20211004050328/https://www.health.gov.fj/second-dose-of-covid-19-vaccine-rolled-out/"
Fiji,FJI,20210602,20210708,V3: Vaccine Financial Support,6395,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210614193410/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210709,20210811,V2: Vaccine Availability,20731,,"As of June 2,  Fiji has vaccinated 163,364 individuals with their first dose of the vaccine, 31% of the target population in people aged 18 and older. The vaccination programme is expected to accelerate and reach all the divisions and sub-divisions as more vaccines are received from COVAX and pledged donations from the governments of Australia and New Zealand.  In addition, individuals who received the first dose of AstraZeneca Covishield vaccine from 5th to 16th April 2021 and are due to receive the second dose between 7th June to 25th June 2021, can go to the nearest vaccination sites. The dose interval period of 8-12 weeks.    https://web.archive.org/web/20211004045908/https://www.who.int/nauru/news/detail/02-06-2021-fiji-intensifies-covid-19-response-efforts  https://web.archive.org/web/20210603011909/https://www.health.gov.fj/covid-19-vaccination-campaign/  https://web.archive.org/web/20211004050328/https://www.health.gov.fj/second-dose-of-covid-19-vaccine-rolled-out/"
Fiji,FJI,20210709,20210811,V3: Vaccine Financial Support,20731,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210614193410/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210804,20211018,C2: Workplace closing,3,0,"Most public places in Viti Levu are closed, other than essential businesses including supermarkets and pharmacies.   The capital, Suva is part of a large containment area reaching to Nausori where restrictions are in place. Some non-essential businesses have resumed operations alongside essential businesses following approval from government provided that they follow COVID-19 safety protocols.     https://archive.vn/G61dg"
Fiji,FJI,20210804,20211220,C4: Restrictions on gatherings,4,1,"The Fijian government is encouraging most people to work from home, and to leave their houses only if essential.    https://archive.vn/G61dg"
Fiji,FJI,20210804,20210913,C5: Close public transport,1,1,"Public transportation within the zones is available but limited to 50 percent seating capacity.     https://archive.vn/G61dg"
Fiji,FJI,20210804,20220206,C6: Stay at home requirements,2,1,"The Fijian government is encouraging most people to work from home, and to leave their houses only if essential. A nationwide curfew is in effect from 6pm to 4am each night.    https://archive.vn/G61dg"
Fiji,FJI,20210804,20211018,C8: International travel controls,4,,"Scheduled international and domestic passenger flights have been suspended though some outbound “Special flights” are being operated by Fiji Airways.     https://archive.vn/G61dg"
Fiji,FJI,20210804,,H7: Vaccination policy,5,1,"AstraZeneca, Moderna  All individuals aged 18 years and above can receive the COVID-19 vaccine.    https://web.archive.org/web/20210812075132/https://www.health.gov.fj/covid-19-vaccination-campaign/"
Fiji,FJI,20210804,,H8: Protection of elderly people,1,1,"The Fijian government is encouraging most people to work from home, and to leave their houses only if essential.    https://archive.vn/G61dg"
Fiji,FJI,20210812,20210919,V2: Vaccine Availability,20732,,"On August 12, 2021, the Fiji government begins priority for Moderna COVID-19 vaccines to the following group of high risk individuals:  - Pregnant women;  - Individuals aged 60 years and above;  - Persons with comorbid issues such as hypertension, asthma, chronic lung disease, cardiac disease, severe obesity, diabetes, liver disease;  - Persons with Rheumatic Heart Disease; and  - Human immunodeficiency virus (HIV) infection and persons with disability.    As of July 20th, a total of 401,404 Fijians or 68.4% of the target population have received their first dose of the AstraZeneca vaccine, while 80,895 people (13.8%) have received both jabs.  The government is urging encouraging residents and especially those in the above high risk groups to get the Moderna vaccine after record daily infections and deaths recorded. Fiji will begin administering the Moderna vaccine after more than 150,000 doses of the vaccine arrived in Fiji through the US government and the COVAX Facility.    https://web.archive.org/web/20211004050633/https://www.fiji.gov.fj/Media-Centre/News/MODERNA-COVID-19-VACCINE-PRIORITY-GROUPS-FOR-VITI  https://web.archive.org/web/20211004050937/https://www.rnz.co.nz/international/pacific-news/447293/fijians-urged-to-vaccinate-as-moderna-arrives  https://web.archive.org/web/20211004020435/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210812,20210919,V3: Vaccine Financial Support,20732,,"All vaccines administered are provided as a part of the COVAX initiative and free to the public    https://web.archive.org/web/20210614193410/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/"
Fiji,FJI,20210817,20210913,H3: Contact tracing,1,,"No explicit change in policy but daily media releases no longer report contact tracing numbers.    https://web.archive.org/web/20210914225615/https://www.health.gov.fj/23-08-2021/"
Fiji,FJI,20210914,20211018,C5: Close public transport,2,0,"Travel restrictions have been in place in Fiji following a COVID-19 outbreak. Scheduled international and domestic passenger flights have been suspended though some outbound “Special flights” are being operated by Fiji Airways. The main island of Viti Levu has two “containment zones” one covering the Greater Suva Area and one covering the Nadi/Lautoka area in the west. Travel into and out of these zones is restricted. The Fijian Government continues with targeted of lockdown of areas where existing clusters of COVID-19 exist. Some boat services to and from Viti Levu remain suspended but some journeys have been approved under tight controls.    https://web.archive.org/web/20211004210351/https://www.gov.uk/foreign-travel-advice/fiji/coronavirus"
Fiji,FJI,20210914,,H3: Contact tracing,2,,"The maintenance of contact tracing records and is required and use of careFIJI app is mandatory.  https://web.archive.org/web/20210531142411/https://www.mcttt.gov.fj/wp-content/uploads/2021/02/Fijian-COVID-Safe-Economic-Recovery-Framework_-Rev-3.pdf"
